CustomerID,SignupDate,Gender,Age,State,AcquisitionChannel,CampaignName,IsFirstTimeBorrower,ProductUsed,TimeToFirstLoan,TimeOnPlatform,AppDownloads,ReferralCount,LifetimeLoanCount,TotalBorrowedAmount,HasActiveLoan,IsChurned,LastActivityDate,SatisfactionScore,CSATComment,CampaignCostPerUser,ConversionRate,SourceMedium,RevenueGenerated
C1149,2023-03-25,Male,54,Abuja,Organic,LoanBlitz,0,BNPL,53,60,1,3,0,792282,1,0,2023-05-14,1.2,,406.82,0.46,organic/search,261439.78
C1150,2023-02-09,Male,50,Ibadan,Organic,LoanBlitz,1,POSLoan,,422,2,4,12,1060479,0,0,2023-10-23,3.8,Great service,354.59,0.42,partner/direct,196272.8
C1151,2023-07-03,Female,27,Kano,PaidAds,,1,POSLoan,0,117,3,6,10,759658,1,0,2023-12-30,2.9,Great service,23.65,0.22,google/cpc,76945.5
C1152,2023-09-28,Female,21,Kano,Partner,NewYearBoost,1,CashLoan,,445,3,5,11,535946,0,1,2024-04-14,4.9,Not intuitive,31.34,0.85,organic/search,244454.41
C1153,2023-12-29,Male,43,Kano,Partner,NewYearBoost,1,WalletOnly,,64,4,6,7,138653,1,1,2023-03-22,1.3,Needs improvement,404.87,0.3,organic/search,285455.48
C1154,2023-04-25,Male,53,Kano,Partner,BackToSchool,0,CashLoan,39,459,1,1,0,2042,0,1,2024-01-15,4.9,Not intuitive,205.1,0.3,facebook/cpc,88395.29
C1155,2023-09-07,Female,58,Lagos,Organic,LoanBlitz,1,BNPL,35,124,1,2,5,971318,0,0,2023-05-06,4.3,Great service,184.6,0.28,partner/direct,205874.3
C1156,2023-12-16,Male,41,Abuja,USSD,,1,WalletOnly,43,48,2,10,1,1488716,0,0,2023-07-08,2.9,Great service,497.39,0.61,google/cpc,204322.52
C1157,2023-02-10,Female,54,Abuja,Referral,BackToSchool,0,BNPL,34,454,4,9,1,89646,0,0,2023-01-11,2.8,,113.0,0.13,referral/email,56111.12
C1158,2023-04-06,Male,52,Lagos,PaidAds,LoanBlitz,1,POSLoan,52,304,4,0,9,435649,1,0,2023-10-19,2.9,Not intuitive,368.55,0.31,facebook/cpc,271575.12
C1159,2024-05-28,Male,33,Kano,Referral,BackToSchool,0,CashLoan,37,122,3,10,4,98218,0,0,2024-03-24,1.8,,462.38,0.77,facebook/cpc,284864.1
C1160,2024-03-15,Male,40,Abuja,Partner,LoanBlitz,1,POSLoan,,40,1,1,10,1064634,1,1,2023-03-28,2.6,Loved it,293.89,0.7,google/cpc,252790.35
C1161,2024-02-15,Male,40,Lagos,USSD,BackToSchool,1,CashLoan,57,297,0,10,2,664476,1,1,2023-05-11,1.0,Not intuitive,321.03,0.2,facebook/cpc,60715.85
C1162,2023-10-17,Female,54,Abuja,Organic,,0,CashLoan,,320,5,9,4,57594,1,1,2023-04-18,4.4,,121.02,0.89,organic/search,296552.73
C1163,2023-02-26,Female,26,Ibadan,PaidAds,,1,POSLoan,50,401,1,7,10,905154,1,0,2023-12-13,2.6,,295.77,0.17,organic/search,110639.03
C1164,2023-06-04,Male,54,Ibadan,USSD,NewYearBoost,1,POSLoan,52,379,3,5,10,1484330,1,0,2023-09-01,4.9,Loved it,212.73,0.33,referral/email,133799.22
C1165,2023-08-10,Male,45,Lagos,USSD,BackToSchool,1,WalletOnly,,348,4,6,10,140166,0,0,2023-08-07,1.9,Too many ads,308.43,0.29,google/cpc,244799.83
C1166,2023-01-04,Female,35,Kano,Organic,BackToSchool,1,WalletOnly,,373,2,0,10,383929,1,0,2023-12-08,3.6,Needs improvement,84.13,0.66,facebook/cpc,53433.28
C1167,2024-03-02,Male,18,Port Harcourt,PaidAds,LoanBlitz,0,POSLoan,,174,5,3,5,715818,1,1,2023-01-18,3.3,Not intuitive,185.17,0.15,partner/direct,233684.94
C1168,2024-02-20,Female,28,Ibadan,Organic,XmasPush,0,CashLoan,43,490,2,4,4,832256,1,0,2023-10-04,4.8,Loved it,249.92,0.83,google/cpc,19523.05
C1169,2023-07-01,Male,46,Port Harcourt,USSD,LoanBlitz,1,POSLoan,30,474,5,4,2,425805,0,1,2023-06-02,4.1,,102.64,0.45,google/cpc,27022.24
C1170,2023-02-22,Female,44,Port Harcourt,Partner,NewYearBoost,1,BNPL,,364,4,2,3,723000,1,1,2023-01-05,4.1,Needs improvement,293.98,0.62,referral/email,26745.95
C1171,2024-04-17,Female,45,Ibadan,Referral,XmasPush,1,CashLoan,,479,4,7,10,1446533,1,0,2024-03-03,1.7,,138.38,0.48,google/cpc,120561.45
C1172,2023-04-20,Male,20,Port Harcourt,Partner,XmasPush,0,POSLoan,,28,4,7,11,317442,0,1,2023-02-08,4.8,,185.83,0.07,google/cpc,225683.45
C1173,2024-04-28,Female,27,Ibadan,Referral,LoanBlitz,0,CashLoan,,370,4,8,0,741357,1,1,2023-09-01,4.2,Great service,25.65,0.89,referral/email,165228.29
C1174,2023-05-05,Male,32,Lagos,Partner,NewYearBoost,1,POSLoan,,291,4,2,4,971824,0,1,2024-06-28,3.7,Too many ads,316.25,0.31,facebook/cpc,271049.37
C1175,2023-12-04,Male,58,Port Harcourt,Referral,,0,POSLoan,,379,4,0,0,765264,1,0,2023-11-12,2.9,Great service,225.5,0.46,referral/email,281376.02
C1176,2024-04-04,Female,34,Lagos,Referral,,0,POSLoan,,33,4,1,4,1088631,0,1,2023-01-29,1.7,Great service,308.23,0.51,facebook/cpc,140978.41
C1177,2023-08-12,Female,29,Abuja,Partner,LoanBlitz,0,BNPL,3,179,0,0,4,328205,0,1,2023-05-29,1.1,,425.86,0.21,organic/search,285644.45
C1178,2024-03-13,Female,46,Ibadan,Referral,NewYearBoost,1,BNPL,31,294,3,0,2,574682,0,1,2024-05-02,4.6,Loved it,484.5,0.8,partner/direct,99967.07
C1179,2023-07-15,Female,44,Kano,Organic,,0,BNPL,54,99,2,10,7,427287,0,1,2023-10-25,2.5,,426.5,0.16,referral/email,254907.67
C1180,2023-12-10,Female,19,Abuja,PaidAds,,0,BNPL,50,470,3,1,4,55076,0,1,2023-05-17,3.6,,345.68,0.05,google/cpc,61500.88
C1181,2024-01-12,Female,29,Kano,Referral,XmasPush,0,BNPL,52,242,2,8,1,459142,0,1,2023-12-01,4.0,Not intuitive,85.36,0.36,google/cpc,137809.22
C1182,2023-06-15,Female,51,Lagos,PaidAds,,0,BNPL,5,141,3,4,7,382651,0,0,2023-07-25,3.9,,425.95,0.19,organic/search,77593.82
C1183,2023-05-24,Male,60,Port Harcourt,PaidAds,LoanBlitz,1,WalletOnly,,84,0,0,0,1429359,0,0,2023-02-04,2.2,,201.07,0.78,partner/direct,75206.13
C1184,2023-05-18,Female,60,Abuja,PaidAds,LoanBlitz,0,BNPL,54,320,2,3,6,185287,0,1,2024-02-07,1.8,Great service,327.64,0.41,organic/search,195770.36
C1185,2023-03-10,Female,51,Ibadan,Partner,LoanBlitz,0,POSLoan,37,24,4,7,4,314561,0,1,2023-11-17,2.1,Not intuitive,208.27,0.61,organic/search,111355.25
C1186,2024-02-10,Male,34,Port Harcourt,Organic,BackToSchool,1,WalletOnly,,446,2,8,10,246260,1,0,2023-10-26,1.8,Needs improvement,383.47,0.2,google/cpc,155044.96
C1187,2024-01-24,Female,29,Kano,PaidAds,XmasPush,0,WalletOnly,,139,5,5,1,902928,0,1,2023-05-02,2.3,,400.25,0.3,organic/search,169976.14
C1188,2023-02-03,Female,26,Ibadan,Organic,BackToSchool,0,POSLoan,,300,0,7,2,488574,1,0,2023-10-04,2.7,,422.29,0.15,partner/direct,17769.83
C1189,2023-09-28,Female,24,Abuja,PaidAds,LoanBlitz,0,BNPL,39,349,2,6,0,629347,0,1,2023-11-11,2.5,,93.4,0.69,partner/direct,279297.98
C1190,2023-10-29,Male,31,Abuja,USSD,,0,WalletOnly,3,83,2,10,4,420033,0,0,2023-02-12,1.7,Loved it,276.5,0.06,facebook/cpc,35037.83
C1191,2023-02-26,Male,58,Abuja,Referral,LoanBlitz,0,WalletOnly,,411,3,1,0,710792,0,0,2023-07-27,2.8,Great service,409.9,0.88,partner/direct,280477.78
C1192,2023-05-06,Male,26,Lagos,USSD,BackToSchool,0,POSLoan,,234,1,4,8,1388699,1,0,2024-05-25,4.0,Too many ads,261.81,0.34,organic/search,254899.0
C1193,2024-05-01,Female,49,Port Harcourt,Partner,BackToSchool,0,POSLoan,,25,0,2,3,661704,0,0,2023-08-10,3.2,Not intuitive,166.27,0.46,organic/search,295215.63
C1194,2023-12-10,Female,46,Abuja,USSD,NewYearBoost,0,WalletOnly,,398,5,3,1,374720,1,0,2023-08-06,4.2,Loved it,46.09,0.24,organic/search,239540.71
C1195,2023-10-13,Female,35,Lagos,USSD,LoanBlitz,1,POSLoan,40,126,1,6,9,26162,1,1,2023-05-09,2.3,Great service,173.96,0.81,facebook/cpc,194252.62
C1196,2023-12-06,Male,60,Port Harcourt,PaidAds,NewYearBoost,1,POSLoan,,405,5,0,8,1083850,0,0,2024-06-15,1.1,,356.66,0.52,google/cpc,140392.58
C1197,2023-06-19,Male,42,Ibadan,Partner,NewYearBoost,1,WalletOnly,10,446,0,8,8,753124,0,1,2023-03-30,5.0,Not intuitive,424.47,0.68,google/cpc,220093.58
C1198,2023-11-03,Female,20,Ibadan,Organic,NewYearBoost,0,CashLoan,15,403,0,4,7,268839,0,0,2023-07-29,4.6,Too many ads,136.38,0.58,facebook/cpc,70778.77
C1199,2023-11-26,Female,38,Lagos,PaidAds,,1,CashLoan,10,335,3,6,11,1299497,0,0,2024-05-24,2.6,,410.51,0.45,referral/email,162656.64
C1200,2023-10-16,Female,25,Port Harcourt,PaidAds,LoanBlitz,1,WalletOnly,53,18,2,1,11,1177898,0,0,2024-05-21,4.3,Great service,253.26,0.39,facebook/cpc,161962.25
C1201,2023-04-17,Male,52,Ibadan,Organic,,1,WalletOnly,54,335,1,7,8,262923,1,0,2023-08-29,3.4,Too many ads,284.83,0.57,facebook/cpc,12863.42
C1202,2023-03-11,Female,44,Kano,PaidAds,,0,CashLoan,14,306,0,6,9,1107372,0,0,2024-03-07,2.4,,92.42,0.35,google/cpc,65806.12
C1203,2023-08-07,Male,55,Kano,USSD,BackToSchool,0,BNPL,,337,4,4,1,30090,0,1,2023-03-23,1.7,Needs improvement,30.46,0.72,organic/search,36751.99
C1204,2023-05-01,Female,39,Abuja,Partner,XmasPush,0,CashLoan,24,80,3,5,12,1320122,0,0,2024-01-10,1.5,Needs improvement,120.07,0.88,partner/direct,67774.33
C1205,2024-04-22,Male,40,Ibadan,Referral,XmasPush,0,POSLoan,29,401,5,1,4,342276,0,1,2023-01-26,4.4,Needs improvement,394.64,0.74,referral/email,82827.33
C1206,2023-03-12,Female,56,Kano,Partner,,1,BNPL,0,404,0,3,4,294874,0,0,2023-11-19,2.4,,149.69,0.27,organic/search,111462.25
C1207,2023-09-13,Female,24,Ibadan,Referral,NewYearBoost,0,WalletOnly,,22,3,4,10,529185,1,1,2024-02-27,3.6,Not intuitive,294.06,0.59,organic/search,139359.33
C1208,2023-10-26,Female,51,Kano,Referral,NewYearBoost,0,BNPL,17,174,0,5,2,569564,0,0,2023-12-15,4.8,Loved it,298.9,0.24,partner/direct,232656.85
C1209,2024-01-20,Male,40,Port Harcourt,Organic,,1,WalletOnly,34,257,4,0,9,189042,1,1,2023-12-13,2.0,Great service,377.49,0.72,google/cpc,145148.73
C1210,2023-10-06,Male,37,Kano,PaidAds,LoanBlitz,1,CashLoan,,86,4,10,1,1334858,0,1,2024-06-05,3.3,,393.11,0.12,facebook/cpc,19738.71
C1211,2023-08-25,Male,42,Abuja,USSD,XmasPush,0,WalletOnly,,243,2,9,9,96282,1,0,2023-04-11,2.8,Needs improvement,142.36,0.81,referral/email,272754.04
C1212,2023-02-25,Female,56,Ibadan,PaidAds,LoanBlitz,0,WalletOnly,51,345,3,2,9,963043,0,0,2023-09-20,3.8,Loved it,434.56,0.15,facebook/cpc,111838.53
C1213,2023-10-27,Female,29,Abuja,Referral,XmasPush,0,POSLoan,58,428,4,6,7,134811,1,1,2023-07-27,3.8,Loved it,334.62,0.37,organic/search,39575.34
C1214,2023-09-11,Female,20,Abuja,Organic,NewYearBoost,0,WalletOnly,,350,4,8,9,520939,0,0,2024-05-29,1.5,Needs improvement,215.87,0.82,google/cpc,81090.57
C1215,2024-06-01,Male,39,Kano,PaidAds,NewYearBoost,0,POSLoan,,39,1,1,0,833992,0,0,2024-06-17,4.9,Loved it,173.36,0.23,organic/search,41419.27
C1216,2023-01-03,Female,25,Lagos,PaidAds,NewYearBoost,1,CashLoan,,268,0,1,11,97158,0,1,2024-01-12,3.2,,195.21,0.84,google/cpc,1429.07
C1217,2023-09-29,Male,35,Port Harcourt,Partner,,1,WalletOnly,,36,4,9,7,527941,1,0,2024-02-11,4.6,,245.77,0.33,partner/direct,172951.46
C1218,2023-12-15,Female,45,Ibadan,USSD,XmasPush,1,POSLoan,31,378,5,9,7,1169308,1,1,2023-08-19,4.5,,176.3,0.31,facebook/cpc,274073.77
C1219,2024-03-24,Male,25,Lagos,Organic,,0,WalletOnly,,54,4,1,6,768532,0,0,2023-01-10,2.0,,9.76,0.08,organic/search,198328.8
C1220,2024-01-18,Male,35,Lagos,Partner,LoanBlitz,1,BNPL,5,442,0,3,8,985153,1,1,2024-03-02,1.2,Not intuitive,413.26,0.53,facebook/cpc,145843.88
C1221,2024-03-14,Male,55,Lagos,Organic,BackToSchool,1,BNPL,,446,0,8,2,23034,1,0,2023-11-01,3.1,,190.0,0.06,organic/search,69552.17
C1222,2023-12-25,Female,31,Lagos,USSD,XmasPush,1,CashLoan,,370,2,8,11,147460,0,0,2023-10-10,3.6,Great service,321.67,0.7,referral/email,117942.68
C1223,2023-07-23,Female,54,Abuja,PaidAds,,0,POSLoan,53,192,2,10,9,849914,0,0,2023-04-09,2.6,Too many ads,493.88,0.58,google/cpc,138978.14
C1224,2023-08-16,Female,21,Lagos,Partner,BackToSchool,0,CashLoan,,162,2,1,4,393504,0,0,2023-11-02,3.5,Too many ads,4.26,0.73,referral/email,296816.55
C1225,2023-04-22,Male,32,Ibadan,Partner,BackToSchool,1,BNPL,,253,3,6,9,1270611,1,1,2023-03-06,2.5,,345.87,0.73,organic/search,193151.14
C1226,2023-02-26,Male,54,Ibadan,USSD,LoanBlitz,0,CashLoan,,406,1,1,10,1398240,0,0,2023-07-07,2.2,Not intuitive,50.72,0.42,facebook/cpc,202864.66
C1227,2023-06-10,Male,45,Lagos,Organic,,0,POSLoan,30,261,4,0,4,99158,0,1,2024-01-23,1.2,Great service,235.55,0.66,google/cpc,285837.37
C1228,2024-01-13,Male,28,Abuja,Organic,BackToSchool,0,CashLoan,,245,3,6,6,603006,1,0,2023-12-12,2.4,,90.68,0.74,partner/direct,179335.13
C1229,2023-01-07,Female,48,Ibadan,Organic,,1,BNPL,15,303,4,1,12,834198,1,1,2023-09-04,4.6,Loved it,428.48,0.33,google/cpc,180859.17
C1230,2023-04-26,Male,47,Lagos,USSD,BackToSchool,1,WalletOnly,56,189,2,7,7,733767,1,1,2024-01-26,4.4,Too many ads,432.95,0.72,facebook/cpc,293779.95
C1231,2024-02-15,Male,58,Ibadan,PaidAds,NewYearBoost,1,BNPL,,17,2,5,8,73641,0,0,2023-05-19,3.6,Not intuitive,145.72,0.58,organic/search,266717.04
C1232,2023-09-05,Male,49,Kano,Referral,,0,BNPL,39,265,5,9,0,306631,0,0,2023-07-19,4.7,Not intuitive,177.82,0.57,referral/email,187212.78
C1233,2024-01-19,Male,49,Port Harcourt,Partner,NewYearBoost,0,WalletOnly,,131,2,6,1,1199207,1,1,2024-03-08,4.4,,306.72,0.49,referral/email,32151.87
C1234,2024-01-24,Male,58,Kano,USSD,NewYearBoost,0,WalletOnly,42,164,1,1,4,994303,0,0,2023-12-10,3.4,Not intuitive,351.91,0.09,google/cpc,50400.0
C1235,2023-07-07,Female,19,Abuja,Organic,BackToSchool,0,WalletOnly,,268,4,4,1,1099050,0,1,2024-02-12,3.7,Needs improvement,438.75,0.12,referral/email,218014.25
C1236,2023-03-02,Female,46,Port Harcourt,Referral,BackToSchool,0,WalletOnly,18,376,4,2,1,765050,1,1,2023-04-12,2.6,Not intuitive,162.46,0.61,referral/email,242039.96
C1237,2023-10-29,Female,39,Kano,Organic,NewYearBoost,0,BNPL,1,112,3,4,9,225681,1,1,2023-05-02,4.3,Great service,405.55,0.45,organic/search,140132.38
C1238,2023-08-24,Female,37,Abuja,PaidAds,NewYearBoost,0,CashLoan,1,188,2,6,3,286708,0,0,2024-06-15,1.5,Too many ads,416.59,0.16,partner/direct,97172.83
C1239,2023-08-15,Male,26,Ibadan,Referral,,0,POSLoan,,444,4,5,9,473080,0,1,2023-09-26,1.5,,66.54,0.78,facebook/cpc,142958.74
C1240,2023-04-14,Female,52,Lagos,Organic,XmasPush,1,WalletOnly,,480,0,5,12,47899,1,0,2023-10-07,3.2,Loved it,399.61,0.66,partner/direct,45591.33
C1241,2023-03-14,Female,32,Port Harcourt,Partner,,0,BNPL,,234,0,7,8,667133,0,1,2024-04-18,4.7,Loved it,302.92,0.27,organic/search,272676.0
C1242,2023-01-31,Female,51,Ibadan,Referral,,0,POSLoan,,229,4,3,12,638463,1,0,2023-11-06,1.3,Great service,429.02,0.1,referral/email,145772.76
C1243,2024-02-02,Female,38,Ibadan,USSD,XmasPush,0,BNPL,,71,4,2,0,227926,1,0,2023-06-17,3.4,Loved it,495.28,0.52,partner/direct,215010.89
C1244,2023-04-08,Male,46,Kano,USSD,BackToSchool,1,POSLoan,,72,4,10,4,1400107,1,0,2024-06-08,4.3,Loved it,222.16,0.48,organic/search,246297.96
C1245,2023-08-12,Male,32,Ibadan,PaidAds,LoanBlitz,1,CashLoan,,269,0,10,9,47049,0,1,2023-06-21,2.2,,48.47,0.65,referral/email,153445.99
C1246,2023-04-28,Male,20,Abuja,PaidAds,LoanBlitz,0,WalletOnly,6,151,3,2,6,1268360,1,0,2023-01-17,3.5,Not intuitive,24.88,0.58,facebook/cpc,13769.52
C1247,2023-01-19,Female,27,Abuja,Referral,NewYearBoost,1,POSLoan,,333,4,6,7,532240,1,0,2023-08-27,5.0,Not intuitive,73.44,0.23,facebook/cpc,10629.1
C1248,2023-11-28,Male,60,Abuja,USSD,XmasPush,0,CashLoan,53,161,0,7,5,45265,1,1,2023-07-15,3.5,Loved it,66.78,0.85,facebook/cpc,243970.54
C1249,2023-07-20,Female,21,Lagos,Referral,BackToSchool,1,BNPL,,169,0,9,7,322114,1,1,2024-04-28,1.5,Great service,179.12,0.17,facebook/cpc,233830.5
C1250,2024-02-07,Female,27,Abuja,PaidAds,LoanBlitz,1,WalletOnly,,163,4,8,12,153462,0,0,2023-01-01,3.7,Great service,426.08,0.22,referral/email,165838.35
C1251,2023-04-18,Male,42,Abuja,Referral,BackToSchool,1,WalletOnly,58,63,1,5,9,1350375,1,1,2024-04-04,3.5,Too many ads,216.3,0.28,organic/search,140308.1
C1252,2023-11-03,Female,38,Abuja,Organic,LoanBlitz,0,POSLoan,39,303,3,6,9,460963,1,0,2023-07-09,3.6,Needs improvement,263.26,0.58,organic/search,85711.69
C1253,2023-05-24,Male,24,Port Harcourt,Organic,XmasPush,0,BNPL,26,144,2,6,10,1398846,1,1,2024-01-23,1.8,,423.89,0.08,google/cpc,44425.76
C1254,2024-02-20,Male,19,Kano,Organic,,1,WalletOnly,,383,5,0,2,410798,1,0,2023-05-08,3.7,,3.08,0.58,organic/search,29566.1
C1255,2024-01-28,Female,60,Lagos,Organic,XmasPush,1,CashLoan,51,419,4,8,11,137687,1,1,2023-09-13,1.2,Needs improvement,214.51,0.11,referral/email,167317.65
C1256,2023-09-11,Female,20,Abuja,Referral,LoanBlitz,1,BNPL,46,456,3,7,0,1175804,0,0,2023-12-18,4.6,,154.92,0.68,google/cpc,127029.33
C1257,2023-07-11,Male,52,Lagos,Organic,LoanBlitz,0,WalletOnly,,135,4,8,8,531167,1,0,2024-06-30,4.4,,260.62,0.38,referral/email,224554.33
C1258,2023-11-14,Male,53,Kano,Referral,,1,WalletOnly,53,328,0,5,7,158694,1,0,2023-09-02,1.2,Too many ads,162.78,0.44,google/cpc,274853.92
C1259,2023-12-20,Female,40,Lagos,USSD,,1,WalletOnly,,70,2,8,11,1277353,1,1,2024-01-20,4.5,Not intuitive,17.65,0.15,referral/email,148415.23
C1260,2023-04-02,Female,54,Ibadan,Partner,NewYearBoost,1,BNPL,,218,5,4,9,427863,0,0,2023-03-19,1.8,,110.85,0.45,facebook/cpc,12754.29
C1261,2024-05-19,Female,39,Abuja,USSD,XmasPush,0,POSLoan,,141,0,5,3,298016,0,1,2023-04-02,1.4,Loved it,140.75,0.49,google/cpc,16849.65
C1262,2024-04-20,Male,21,Lagos,Referral,XmasPush,1,WalletOnly,,106,4,0,3,246475,0,0,2024-03-12,1.2,Great service,34.92,0.45,google/cpc,235239.07
C1263,2023-01-08,Male,45,Abuja,Organic,LoanBlitz,1,WalletOnly,,401,5,4,7,277820,0,1,2024-04-24,3.2,Great service,243.18,0.36,organic/search,142343.18
C1264,2024-01-15,Male,24,Kano,Organic,NewYearBoost,0,BNPL,,70,2,1,0,164524,0,0,2023-10-16,2.2,Not intuitive,93.16,0.67,partner/direct,50448.33
C1265,2023-07-18,Male,48,Kano,USSD,BackToSchool,0,CashLoan,43,192,4,10,12,170245,1,0,2024-06-03,2.2,Too many ads,390.55,0.43,facebook/cpc,298574.5
C1266,2023-06-23,Female,25,Port Harcourt,Referral,NewYearBoost,1,POSLoan,,380,2,7,6,584825,0,0,2024-06-12,1.0,Loved it,201.45,0.66,facebook/cpc,132357.14
C1267,2023-12-05,Female,33,Abuja,Referral,BackToSchool,0,BNPL,,478,0,3,3,183655,1,1,2024-05-21,3.8,Loved it,71.65,0.41,referral/email,23923.14
C1268,2024-04-28,Female,57,Ibadan,USSD,NewYearBoost,0,WalletOnly,,46,5,7,5,968280,1,1,2023-05-13,3.3,Needs improvement,497.93,0.7,partner/direct,177071.74
C1269,2023-06-02,Female,59,Kano,Referral,,0,WalletOnly,21,229,4,3,8,1255306,0,1,2023-06-04,4.5,,198.85,0.84,google/cpc,293995.61
C1270,2023-07-13,Male,41,Kano,USSD,BackToSchool,0,WalletOnly,12,145,0,4,7,161144,0,1,2023-09-23,1.1,Loved it,387.13,0.24,partner/direct,287335.51
C1271,2023-08-25,Female,42,Port Harcourt,Partner,BackToSchool,0,WalletOnly,,94,5,3,2,1224318,0,1,2024-04-09,2.0,,234.46,0.29,referral/email,36160.64
C1272,2023-04-24,Male,38,Lagos,Referral,,0,WalletOnly,,375,1,5,0,243475,1,1,2023-01-27,3.7,Too many ads,49.78,0.42,organic/search,196533.53
C1273,2024-02-13,Male,32,Ibadan,Referral,BackToSchool,0,CashLoan,58,312,4,8,3,365520,1,0,2023-11-07,1.8,Loved it,208.51,0.69,organic/search,95270.24
C1274,2023-02-20,Female,26,Ibadan,Partner,BackToSchool,0,POSLoan,,405,4,5,4,1248267,0,0,2023-10-16,3.3,Great service,240.93,0.15,organic/search,49403.4
C1275,2023-09-20,Male,33,Lagos,Partner,,1,WalletOnly,,29,2,3,12,91863,0,1,2023-10-13,4.5,Too many ads,254.11,0.62,google/cpc,19594.14
C1276,2023-02-22,Female,29,Lagos,Referral,XmasPush,0,CashLoan,44,17,0,5,11,1490508,0,1,2023-03-29,3.9,Too many ads,390.46,0.43,referral/email,84449.26
C1277,2023-06-20,Male,20,Port Harcourt,PaidAds,LoanBlitz,1,POSLoan,1,434,3,3,4,224003,1,1,2023-03-03,4.2,Too many ads,363.07,0.7,google/cpc,189757.49
C1278,2023-06-24,Male,33,Port Harcourt,USSD,LoanBlitz,0,WalletOnly,,446,1,7,9,255764,0,1,2024-03-08,1.4,Loved it,288.88,0.42,partner/direct,17424.63
C1279,2023-06-15,Female,41,Port Harcourt,USSD,NewYearBoost,1,CashLoan,,146,0,9,1,926779,0,0,2023-07-06,4.1,,142.14,0.11,referral/email,59294.39
C1280,2023-09-12,Male,31,Ibadan,Referral,LoanBlitz,1,CashLoan,,292,0,3,3,1462647,0,1,2023-05-10,1.4,Loved it,319.69,0.25,google/cpc,222918.41
C1281,2023-01-07,Male,45,Kano,Referral,LoanBlitz,0,BNPL,,337,5,9,1,126981,0,1,2024-01-03,2.8,Great service,83.74,0.63,organic/search,280658.29
C1282,2023-02-20,Female,47,Kano,Referral,XmasPush,0,POSLoan,,465,1,0,8,1149112,0,0,2023-04-01,1.3,Not intuitive,50.13,0.3,facebook/cpc,156137.89
C1283,2023-02-20,Male,37,Kano,Organic,XmasPush,0,BNPL,,405,2,7,7,409998,1,0,2023-11-03,4.5,Not intuitive,293.37,0.48,facebook/cpc,78190.39
C1284,2023-02-02,Male,41,Lagos,Referral,LoanBlitz,0,CashLoan,,415,4,7,11,1391566,1,1,2024-04-22,4.4,Needs improvement,403.57,0.53,google/cpc,207437.73
C1285,2024-02-18,Female,20,Ibadan,PaidAds,LoanBlitz,0,BNPL,53,186,2,0,5,775019,1,1,2024-03-17,2.9,Great service,362.3,0.61,facebook/cpc,124642.73
C1286,2023-04-20,Female,42,Abuja,USSD,XmasPush,1,WalletOnly,55,428,1,10,5,833260,1,1,2023-09-06,4.0,,188.39,0.73,organic/search,5367.96
C1287,2024-02-24,Male,48,Ibadan,Referral,BackToSchool,1,POSLoan,9,65,4,4,4,667659,0,0,2023-05-23,1.6,Needs improvement,434.25,0.1,google/cpc,150986.99
C1288,2023-09-03,Female,55,Kano,PaidAds,NewYearBoost,1,POSLoan,,15,0,0,0,880721,1,1,2023-07-26,4.1,Too many ads,45.19,0.35,partner/direct,291443.83
C1289,2023-06-18,Male,22,Kano,Partner,XmasPush,1,BNPL,,222,5,3,11,526639,1,1,2023-02-01,4.9,Needs improvement,350.07,0.43,facebook/cpc,297409.25
C1290,2023-09-02,Male,41,Lagos,PaidAds,XmasPush,0,CashLoan,22,62,4,4,10,1446057,1,0,2023-10-03,4.7,Loved it,146.8,0.34,google/cpc,11593.21
C1291,2023-07-10,Male,30,Abuja,PaidAds,NewYearBoost,1,POSLoan,,459,0,7,4,1273658,0,0,2024-06-06,3.8,,190.75,0.76,google/cpc,221251.26
C1292,2023-11-01,Male,45,Lagos,PaidAds,,1,BNPL,3,480,1,10,6,564025,0,0,2023-02-25,5.0,Great service,108.55,0.72,organic/search,262193.7
C1293,2024-04-07,Female,47,Abuja,Organic,BackToSchool,0,WalletOnly,,497,1,9,0,277649,1,1,2023-01-19,4.4,Needs improvement,25.62,0.24,referral/email,293012.55
C1294,2024-02-05,Female,44,Ibadan,Partner,LoanBlitz,1,CashLoan,,120,4,10,9,293791,1,0,2023-01-03,1.4,Great service,456.93,0.06,google/cpc,241660.79
C1295,2024-01-12,Female,46,Lagos,Partner,XmasPush,1,WalletOnly,,210,2,8,6,345696,1,0,2024-06-11,1.9,,47.16,0.23,facebook/cpc,61769.65
C1296,2023-07-24,Female,47,Kano,PaidAds,,0,CashLoan,7,406,3,4,12,237445,0,1,2024-06-20,2.7,Too many ads,295.98,0.5,organic/search,240349.43
C1297,2024-03-17,Male,52,Abuja,Partner,LoanBlitz,0,POSLoan,16,94,4,4,12,191440,1,0,2024-05-16,1.8,,376.55,0.76,partner/direct,90239.56
C1298,2023-05-02,Male,56,Abuja,PaidAds,LoanBlitz,1,WalletOnly,1,81,1,4,1,235012,0,0,2023-02-19,3.2,Not intuitive,494.6,0.3,referral/email,239180.13
C1299,2023-09-05,Female,57,Kano,USSD,NewYearBoost,0,POSLoan,,496,5,0,11,1187723,1,1,2023-03-10,3.7,,21.56,0.82,google/cpc,271228.64
